,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.9137440147725077,0.02974684903270135,0.056509136194790976,0.9555305899723952,0.9187754030993434,0.9187754030993434,0.002779891200043494,0.5939743560000352
0.4,0.9136730604065273,0.029292871457200116,0.05703406813627254,0.9562080034239248,0.9181332316964147,0.9181332316964147,0.0021561014000326395,0.7043988924000587
0.6,0.9148881350109503,0.02795551165886546,0.05715635333018422,0.9582076137895615,0.9181323073513035,0.9181323073513035,0.0015036509998026305,0.797551970800032
0.8,0.9162487117828924,0.028048780487804882,0.05570250772930265,0.9580690717678777,0.9200494277529611,0.9200494277529611,0.0010453084001710521,1.0296487383999193
