,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.9135335924247954,0.03531659974663432,0.051149807828570204,0.9472042113372279,0.9254197442431984,0.9254197442431984,0.02299097579998488,0.6323729108000407
0.4,0.9230002862868595,0.027861437160034357,0.049138276553106215,0.9583479563449604,0.9288047191391288,0.9288047191391288,0.01938497620003545,1.4818219386000238
0.6,0.9263365826426762,0.025052604457422595,0.04861081289990123,0.9625473454452077,0.9298016210259001,0.9298016210259001,0.013301264600067952,2.2112794075998865
