,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.8772035299422413,0.03926738668327142,0.08352908337448736,0.9412980676638634,0.882886829158444,0.882886829158444,0.005503702600071847,0.005800967600043805
0.4,0.8766561694818208,0.04048096192384769,0.08286286859433152,0.9394821313931093,0.8835044269535632,0.8835044269535632,0.00454912899995179,0.008145820200024901
0.6,0.8790827500322068,0.04105294799673638,0.0798643019710568,0.9386274635680811,0.8871547049740076,0.8871547049740076,0.002824834799957898,0.01121214360000522
0.8,0.8774991411885951,0.04185846788045346,0.08064239093095156,0.9374245731159327,0.886060467986445,0.886060467986445,0.001638891999846237,0.016492746800122405
