,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.9141176217980375,0.033165138599617804,0.052717239602344715,0.950420491750658,0.9234387191347088,0.9234387191347088,0.023847189999924013,0.7701900070000647
