,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.8761256522019195,0.03912996800721448,0.08474437979086595,0.9415034987481544,0.8814023613618543,0.8814023613618543,0.006225056199946266,0.0072374097999272635
0.4,0.8776524477526483,0.04080160320641282,0.08154594904093901,0.9390027819387974,0.8850914439691566,0.8850914439691566,0.0048558472004515355,0.012224157799937529
0.6,0.8789625112723837,0.04036586936917593,0.08067161935844033,0.9396546189895358,0.8862550780741918,0.8862550780741918,0.0033654103997832864,0.018222513399996386
0.8,0.8806767433871523,0.04187564410855377,0.07744761250429406,0.9373988958788034,0.8900722019855591,0.8900722019855591,0.0019437352000750252,0.02249967139996443
