,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.8428703325961393,0.03805209026689284,0.11907757713696779,0.9431148488155614,0.841225732836598,0.8412257328365981,0.011732913000014378,0.0057078424000792435
0.4,0.8481878041797881,0.04315488119095333,0.10865731462925851,0.9354846993366147,0.8520607652473513,0.8520607652473513,0.008953596999981528,0.010796784999820374
0.6,0.8486709322798127,0.04620603770343969,0.10512303001674754,0.9309237979071708,0.8555737012277327,0.8555737012277327,0.0070455803998811465,0.01610979380002391
0.8,0.8466849879766404,0.04726897973205084,0.10604603229130882,0.9293362434202079,0.8542792750177848,0.8542792750177848,0.0038899647999642182,0.01837414740002714
