,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.8774912502952354,0.03839993129066197,0.08410881841410259,0.9425948513834499,0.8823056716233196,0.8823056716233196,0.005462678800040521,0.005289070999970136
0.4,0.8775608359576296,0.040148869166905236,0.08229029487546521,0.9399786004707895,0.8842732598928768,0.8842732598928769,0.004054350600063117,0.008636119799984954
0.6,0.8775711770515737,0.041645553313007254,0.0807832696354189,0.9377415420170763,0.8859092040520062,0.8859092040520062,0.0031400214000768755,0.011501864599995314
0.8,0.8798351082102371,0.0408278941944349,0.07933699759532806,0.9389652073436899,0.8878515507215313,0.8878515507215313,0.0016668247999859886,0.014863024800024504
