,train_ratio,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.19999999999999996,0.8774268352908339,0.038472934962317226,0.08410022974684903,0.9424857161199203,0.8823053106277315,0.8823053106277315,0.003197895799894468,0.00325282400008291
0.4,0.4,0.8785456627540796,0.041116518751789295,0.08033781849413112,0.9385319922961696,0.8865529406840548,0.8865529406840548,0.0025137736003671305,0.006258641000022181
0.6,0.6,0.8788852149267832,0.0406235238545111,0.08049126121870571,0.9392694357064905,0.886443889080636,0.886443889080636,0.0017015823996189283,0.008694546400511172
0.8,0.8,0.8793713500515288,0.04075918928203366,0.07986946066643766,0.9390679162922069,0.8872088273861862,0.8872088273861862,0.0011497292001877214,0.010276308999527828
