,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.8431967019517745,0.038889485324114834,0.11791381272411053,0.9418630031456635,0.8423599447132732,0.8423599447132732,0.016643355199948928,0.008571539800050232
0.4,0.8461322645290581,0.0441053535642714,0.10976238190667047,0.9340637705970469,0.8505787841737588,0.8505787841737588,0.009581544200000281,0.011002600599977087
0.6,0.8499763816721776,0.04559625542147979,0.10442736290634258,0.9318353983437119,0.8565055043448841,0.8565055043448841,0.0070428764000098456,0.015170401000023048
0.8,0.85221573342494,0.04699416008244589,0.10079010649261422,0.9297470792142766,0.8605422570520858,0.8605422570520858,0.003990037400035363,0.021252985999990415
