,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.19999999999999996,0.9131299250638781,0.02990573937689219,0.0569643355592296,0.9552930602811838,0.918155114058513,0.918155114058513,0.002892620800048462,0.5458280124000339
0.4,0.9150071571714857,0.028422559404523335,0.05657028342399084,0.9575090947999143,0.9188448761130722,0.9188448761130722,0.0022930541999812704,0.7422044312000707
0.6,0.9162451153003822,0.027723622622063814,0.056031262077554,0.9585542787443027,0.9196436394698561,0.9196436394698561,0.0015189127999747144,0.7682071818000622
0.8,0.9156990724836825,0.02763655101339746,0.05666437650291996,0.9586853254589807,0.9188142919514387,0.9188142919514387,0.0008503463999659288,0.917123287000004
